"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Missouri","Platte County",59.9,52.4,67.7,59.2,51.5,67.3,57.7,49.8,66,58.2,50,66.7,59,51,67.3,59.3,51.6,67.3,60.5,52.3,68.9,60.6,52.7,68.7,60.5,53,68.4,60.6,52.8,68.7,60.1,51.7,68.7
"Missouri","Polk County",41.2,32.9,49.8,41.4,32.8,50.4,40.6,31.6,49.9,41,31.8,50.5,42.4,33.2,52,43.4,34.5,52.6,44.5,34.7,54.6,42.8,33.5,52.4,43.6,34.3,53.1,43.8,34.6,53.2,42.7,33.2,52.6
"Missouri","Pulaski County",44.8,34.5,55.5,45.2,34.8,56,44,33.5,54.8,45.2,34.7,56,45.8,35.5,56.5,46.3,36.6,56.4,47.8,37,59,48.3,38.1,58.9,47.2,37.4,57.3,46.9,37.4,56.7,44.8,35,55
"Missouri","Putnam County",41.4,31.8,51.4,42.5,33,52.3,42.4,33.2,51.9,43.1,33.8,52.6,44.2,35.5,53.2,44.6,36.3,53.1,46.7,37.7,56.1,47,38.1,56.1,46.8,38.3,55.6,48.6,39.8,57.7,47.3,38.4,56.7
"Missouri","Ralls County",48.1,39.1,57.6,48.8,39.5,58.4,48.2,39,57.7,49.6,40.3,59.2,50.2,41.3,59.4,50.9,42.4,59.7,52.6,43.3,62.3,52.1,43.3,61.2,52.6,44.2,61.4,53,44.5,61.7,51.8,42.9,61
"Missouri","Randolph County",46.7,38.7,55,47.4,39.4,55.8,45.9,38.1,54,46.7,38.8,54.9,47.5,40,55.3,47.8,40.8,55.1,48.8,41.1,56.9,46.8,39.3,54.5,48.3,41.7,55.3,48.5,41.9,55.3,47.6,40.4,55
"Missouri","Ray County",49.5,40.9,58.4,49.2,40.5,58.2,47.6,39,56.6,49.1,40.3,58.2,49.6,41.1,58.4,50.4,42.3,58.7,51.3,42.8,60.2,50.9,42.8,59.3,50.4,43,58.2,50.7,43.1,58.6,49.7,41.5,58.2
"Missouri","Reynolds County",36.7,27.5,46.3,37.8,28.5,47.5,37.6,28.3,47.3,37,27.6,46.8,38.1,28.7,47.7,38.8,29.9,48,39.9,29.7,50.5,36.5,27.2,46.1,36,27.4,45,35.5,27.2,44.2,35.1,26.2,44.3
"Missouri","Ripley County",37.3,27.3,47.7,38.3,28.5,48.5,37.4,27.9,47.2,37.4,28,47.2,39.1,29.9,48.6,39,30.6,47.8,40.2,30.3,50.4,39.5,30.9,48.5,38.8,30.3,47.5,38.8,30.9,47,37.6,29,46.5
"Missouri","Saline County",48.5,39.9,57.3,48.7,40.2,57.6,47.4,38.8,56.4,48.3,39.4,57.6,48.6,39.8,57.8,48.8,40.3,57.6,49.6,40.4,59.1,50,41.5,58.8,48.8,40.7,57.1,49.8,41.8,58,48.7,40.2,57.6
