"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Indiana","Daviess County",45,32.8,57.7,46.1,33.8,58.8,45.2,33.5,57.2,45.2,34.4,56.4,45.9,35.8,56.4,46.5,36.2,57.2,46.6,36.3,57.2,46.5,36.3,57.1,47,37.3,57.2,47.9,38.6,57.5,45.5,36.4,54.9
"Indiana","Dearborn County",55,47.7,62.6,55.9,48.4,63.6,54.8,47.6,62.3,55.9,49,62.9,56.4,50.2,62.8,57.4,51.1,63.9,57.5,51.3,63.9,57,50.6,63.5,56.7,50.8,62.9,58.7,53.1,64.5,56.8,50.9,62.9
"Indiana","Decatur County",48.7,39.8,57.9,50,40.9,59.4,48.5,39.7,57.6,50,41.6,58.7,51.1,43.3,59.3,52.3,44.2,60.8,51.6,43.4,60.1,50.5,42.1,59.1,51.1,43,59.5,52.8,44.9,61,51.1,43,59.4
"Indiana","DeKalb County",51.7,42.4,61.4,52.4,42.9,62.3,51.1,41.7,60.9,52.5,43.4,61.8,52.9,44.2,61.9,53.6,44.6,63,53.2,44.2,62.6,52.4,43.1,62.1,53.5,44,63.3,54.2,45.2,63.5,52.9,43.4,62.8
"Indiana","Delaware County",47.5,40.5,54.8,48.2,41,55.7,46.7,39.8,53.9,46.8,40.3,53.5,46.6,40.5,52.9,47.9,41.4,54.7,48.4,41.8,55.2,47.1,40.5,54,46.1,39.9,52.5,48,42.2,54.1,46.2,40.1,52.6
"Indiana","Dubois County",59.5,48.5,70.9,59.9,49,71.1,58.5,48.1,69.3,59.7,50.2,69.6,59.9,51.1,68.9,59.9,51.1,69,60.8,52.2,69.7,60.7,51.8,69.9,60.4,52,69.2,61.7,53.8,69.9,59.8,51.8,68
"Indiana","Elkhart County",49.5,40.2,59.1,50.6,41.2,60.5,49.6,40.3,59.2,50.3,41.3,59.6,50.8,42.3,59.6,51.6,42.9,60.7,50.9,42.2,60,48.4,39.5,57.6,49.5,40.6,58.7,51.2,42.7,59.9,50.9,42.2,60
"Indiana","Fayette County",43.1,33.7,52.8,43.9,34.4,53.8,42.5,33.3,52,43.2,34.4,52.3,43.6,35.4,52.2,44.1,35.7,52.9,43,34.3,52,42,33.3,51,42.6,34.1,51.5,42.9,34.8,51.3,42.4,34,51
"Indiana","Floyd County",51,42.7,59.6,51.4,42.9,60.1,49.8,41.8,58.2,50.6,43.2,58.2,50.5,43.9,57.4,51,44.2,58,50.9,44.1,58,50.3,43.1,57.7,50,43,57.3,51.2,44.5,58.1,49,42.3,55.8
"Indiana","Fountain County",44.9,35.4,54.7,45.7,35.8,55.9,44.8,35.2,54.8,45.6,36.1,55.4,46.1,37.1,55.5,46.7,37.2,56.6,47.7,37.9,57.8,45.6,35.4,56.1,46.7,36.4,57.4,48.8,38.5,59.4,46.9,36.5,57.7
"Indiana","Franklin County",51.5,42.7,60.7,52.4,43.4,61.7,51.4,42.7,60.5,53.1,44.9,61.6,53.6,46,61.4,54.3,46.6,62.4,54,46.2,62.2,53.7,45.5,62.1,53.2,45.3,61.5,55.3,47.5,63.4,53.5,45.3,61.9
"Indiana","Fulton County",44.5,36.7,52.7,45.7,37.5,54.2,45.2,37.2,53.5,46.4,38.6,54.4,47.6,40.3,55.3,48.9,41.1,56.9,49.1,41.4,57.2,48.5,40.5,56.7,49,41.2,57.2,50.6,43.1,58.3,48.5,40.8,56.5
"Indiana","Gibson County",48.6,36.3,61.3,50.1,37.9,62.7,49.2,37.7,61.2,50.4,39.8,61.5,51.1,41.2,61.3,51,41.2,61.2,51.3,41.5,61.4,51.3,41.4,61.6,51.9,42.4,61.8,53,44,62.3,51.2,42.4,60.3
"Indiana","Grant County",42.1,33,51.7,43,33.8,52.6,41.5,32.7,50.6,41.5,33.3,50.1,43.4,35.5,51.7,44.3,36.1,52.7,44.3,36.3,52.6,44.2,36.3,52.4,44.4,36.9,52.2,46.8,39.6,54.3,44.6,37.2,52.4
"Indiana","Greene County",42.1,31.7,52.8,43.3,32.8,54.2,41.9,31.9,52.3,41.7,32.5,51.3,42.3,33.7,51.2,43.6,34.6,52.9,44,35,53.3,43.4,34.4,52.7,44.2,35.5,53.2,45.4,37,54.1,42.7,34.5,51.3
"Indiana","Hamilton County",64,56.5,71.7,64.7,57,72.6,63.3,55.7,71.1,64.2,57,71.7,64.2,57.3,71.4,64.6,57.2,72.3,64.8,56.9,72.9,64.3,56.3,72.7,64.5,56.4,72.8,65.5,57.8,73.6,63.6,55.4,72
"Indiana","Hancock County",52.3,42.4,62.7,53.5,43.3,64.1,52.5,42.6,62.8,53.9,44.5,63.6,53.7,44.8,63,54.9,45.5,64.5,54.8,45.4,64.5,54.8,45.2,64.7,54.1,44.7,63.9,55.9,46.9,65.3,54.1,44.9,63.7
"Indiana","Harrison County",47.3,38.8,56.1,48.5,39.8,57.4,47,38.6,55.7,48,40.2,56.1,48.4,41,56,48.6,40.7,56.8,49,41,57.3,48.9,40.6,57.5,48.5,40.3,57.1,49.5,41.5,57.8,48.1,40.1,56.4
"Indiana","Hendricks County",54.4,44.8,64.3,55.1,45.3,65.3,53.6,43.9,63.7,54.8,45.5,64.4,54.6,45.7,63.8,55.2,46,64.8,54.9,45.4,64.8,54.5,44.5,64.8,53.8,43.8,64.1,55,45.1,65.3,53,42.9,63.5
"Indiana","Henry County",42.1,32.2,52.4,43.4,33.1,54,42,32.1,52.3,43.3,33.5,53.5,43.8,34.4,53.6,45,35.1,55.3,44.8,35,55,43.6,33.7,53.7,43.4,33.8,53.4,44.8,35.3,54.5,43.8,34.2,53.8
"Indiana","Howard County",47.2,37.5,57.2,47.7,37.8,58,46.5,36.8,56.6,47.4,38,57.3,46.6,37.6,55.9,48.9,39.2,59,48.9,39.2,58.9,47.2,37.5,57.3,48.3,38.5,58.5,49.8,40.2,59.7,48.3,38.5,58.4
"Indiana","Huntington County",50.1,40.8,59.8,50.8,41.4,60.4,49.3,40.3,58.6,50.3,41.8,59.1,50.4,42.5,58.6,50.9,42.9,59.2,50.4,42.6,58.4,49,41.4,56.9,49.5,42.1,57.1,51.1,44.4,58.1,49.7,42.6,57.2
"Indiana","Indiana",52,43.4,60.9,53,44.2,62,51.6,43.2,60.4,52.4,44.4,60.7,52.7,45.1,60.5,53.5,45.6,61.6,53.5,45.6,61.7,52.6,44.5,60.9,52.6,44.7,60.8,53.9,46.4,61.7,52.1,44.3,60.1
"Indiana","Jackson County",44.5,33.6,55.8,45.6,34.5,57.2,44.6,33.9,55.8,45.7,35.5,56.2,46.2,36.5,56.2,46.8,36.8,57.1,47.3,37.1,57.8,45.7,35.5,56.3,46.7,36.7,57.1,47.9,38.1,57.9,46.5,36.8,56.5
"Indiana","Jasper County",50.5,42,59.4,51.5,42.7,60.5,50.5,42.1,59.3,51.8,43.7,60.2,52.1,44.4,60,53.3,45.3,61.6,53.2,45,61.7,52.6,44.3,61.2,52.8,44.3,61.6,54,45.8,62.4,52,43.6,60.7
"Indiana","Jay County",44.5,35,54.3,45.3,35.7,55.2,44.8,35.5,54.4,45.6,36.7,54.8,45.8,37.4,54.4,46.9,38.4,55.8,46.2,38.1,54.5,44.7,36.8,52.9,46.1,38.5,53.9,47.6,40.5,54.9,46.4,38.9,54.1
"Indiana","Jefferson County",47,39.1,55.1,48.5,40.4,56.9,47.5,39.6,55.6,48.6,41.2,56.2,48.4,41.6,55.4,49.6,42.4,57.1,50,42.7,57.6,49.1,41.3,57,48.3,40.6,56.3,50.4,42.8,58.1,48.4,40.6,56.5
"Indiana","Jennings County",42.4,34.2,51,43.8,35.6,52.3,42.7,35,50.8,43.7,36.5,51.2,43.8,37.3,50.6,44.6,37.7,51.8,44.7,38.1,51.6,42.8,36.5,49.4,44.4,38.2,50.8,45.9,40.1,52,44.2,38.2,50.5
"Indiana","Johnson County",51.4,44.1,58.9,52.2,44.7,60.1,50.9,43.6,58.5,52.5,45.5,59.6,53,46.5,59.8,53.6,46.6,60.8,53.9,46.6,61.4,53,45.5,60.8,53,45.5,60.7,54.8,47.5,62.4,52.9,45.6,60.6
"Indiana","Knox County",49.7,38.4,61.5,50.5,39.2,62.3,49.1,38.3,60.4,49.2,39.2,59.5,48.3,39.1,57.9,49.5,39.9,59.5,49.8,40.3,59.6,49.2,39.8,58.9,49.3,40.2,58.6,49.7,41.2,58.5,48.4,40.2,56.9
"Indiana","Kosciusko County",48.2,39,57.7,49.8,40.5,59.4,49.1,40.1,58.4,50.3,41.7,59.2,50.4,42.3,58.8,51.8,43.5,60.5,52.3,44,60.9,51,42.5,59.8,51.6,43.2,60.3,54.2,46.3,62.5,52.8,44.5,61.4
"Indiana","LaGrange County",44.8,35.5,54.5,45.8,36.3,55.6,44.4,35.2,54,44.4,35.5,53.7,43.7,35.4,52.3,44.4,35.8,53.3,43.2,34.7,51.9,39.8,31.5,48.4,40.8,32.6,49.2,43.4,35.5,51.6,42.4,34.1,50.9
"Indiana","Lake County",54.4,46.4,62.7,55.4,47.2,63.9,53.8,45.9,62,54.4,46.8,62.3,54.8,47.4,62.5,56.2,48.4,64.4,56,48,64.2,55.6,47.3,64.2,55.5,47.4,63.8,56.5,49,64.3,54.2,46.4,62.3
"Indiana","LaPorte County",57.6,50.4,65,58.3,51,65.8,57.1,50.3,64.2,57.8,51.5,64.3,58.2,52.6,64.1,58.4,52.8,64.1,58.3,52.9,64,56.6,51.1,62.3,56.3,51.2,61.6,57.3,52.7,62,55.3,50.4,60.3
"Indiana","Lawrence County",41,31.9,50.6,42.5,33,52.3,41.2,32.1,50.6,41.8,33.4,50.5,42.5,34.6,50.8,43.2,35.1,51.6,43.2,35.3,51.4,42.5,34.6,50.6,43.5,35.7,51.5,44.7,37.2,52.5,42.3,34.9,50
"Indiana","Madison County",46.1,37.8,54.6,47.2,38.7,55.9,46.2,38,54.7,47.4,39.5,55.5,47.6,40.2,55.3,48.4,40.8,56.4,48.7,41.1,56.6,48.5,40.9,56.4,47.8,40.5,55.3,49.2,42.4,56.2,47.9,41,55
