"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Florida","Collier County",67.7,62.3,73.3,68.6,63.4,73.9,67,61.7,72.5,66.4,61.7,71.2,64.7,59.9,69.7,64.2,59.5,69,63.1,58.8,67.6,63.6,59.6,67.7,64.4,61.4,67.6,65.2,63.3,67.1,65.4,62.7,68.3
"Florida","Columbia County",43.3,32.1,54.8,45.6,34.6,57,45.1,34.3,56.2,44.7,35.5,54.3,44,35,53.2,45.6,36.7,54.8,43.7,35.7,52,43.5,36.1,51.3,44.6,38,51.5,45.2,40.2,50.5,44.4,38.8,50.2
"Florida","DeSoto County",42.1,34,50.6,44.7,36.4,53.3,44.2,35.7,53.1,43,35.8,50.5,39.5,33.1,46.2,42.9,35.7,50.4,42.9,36.3,49.7,44.5,37.7,51.5,44.4,38.7,50.4,46.1,41.3,51.1,45.8,40,51.8
"Florida","Dixie County",38.9,32.3,45.6,41.9,35,49.1,40.9,33.9,48.1,40.5,35,46.2,40.8,35.2,46.6,40.9,35.3,46.8,40.1,34.3,46.2,40.9,34.6,47.4,41.3,35.3,47.5,42.9,37.8,48.1,42.1,36.7,47.7
"Florida","Duval County",53.1,45.5,60.9,54.1,46.4,62.1,53.3,45,61.8,54.4,46.9,62.1,53.1,45.4,61.1,53.4,45.6,61.6,52.5,44.5,60.7,51.5,43.4,60,52,44.4,59.9,52.6,46.4,59.1,52.1,45.2,59.2
"Florida","Escambia County",49.6,39.7,59.9,51.5,42.3,61,50.6,41.7,59.8,52.6,43.7,61.9,53,42.9,63.3,50.4,40.8,60.3,49.6,40,59.5,49,38.4,59.9,51.6,41.3,62.2,54.5,45.8,63.5,53.5,43.6,63.7
"Florida","Flagler County",65.1,59.5,70.9,66.6,60.9,72.5,64.6,58.6,70.8,64.6,59.3,70.2,63.6,57.5,69.9,62.3,55.5,69.4,61.1,53.6,68.8,60.4,52.2,68.9,60.3,52.6,68.2,61.6,54.9,68.6,61.5,54.1,69.1
"Florida","Florida",57.6,50.2,65.2,58.9,51.5,66.6,57.7,50,65.8,57.8,50.8,65.1,56.8,49.5,64.3,56.6,49.3,64.3,55.5,48.4,62.9,55.9,48.6,63.5,57.3,50.4,64.4,58.4,52.4,64.5,58.1,51.4,65
"Florida","Franklin County",50.2,39.9,60.8,53.9,43.4,64.7,53.8,43.3,64.7,54,44.3,64.1,54.7,45.2,64.6,56.9,47.4,66.7,55.5,46.3,65.1,56.1,46.1,66.5,56.2,46.2,66.7,58.8,49.4,68.6,57.2,47.2,67.5
"Florida","Gadsden County",39.4,28.7,50.4,41.5,30.7,52.7,41.8,30.7,53.3,43.4,33,54.1,43.2,33,53.8,41.4,31.8,51.4,40.4,31,50.1,41.8,32,52,43.2,33.9,53,44.9,36.3,53.7,43.7,34.8,53
"Florida","Gilchrist County",38.7,30.1,47.6,41.3,32.3,50.5,40.6,31.5,50,41.2,32.9,49.9,39.7,31.4,48.3,40.5,31.8,49.5,39.5,30.6,48.9,40.4,31.6,49.4,40.5,32.3,49,42.2,34.7,50,41.3,33.3,49.5
"Florida","Glades County",46,37.4,55,48.4,39.7,57.4,46.8,37.7,56.2,45.9,38,54.2,45.3,37.1,53.8,45.4,37.4,53.8,42,35.1,49.1,43.7,36.9,50.9,45.4,38.6,52.6,45.9,39.7,52.3,44.3,37.4,51.4
"Florida","Gulf County",43,33.5,52.8,45.4,35.9,55.2,45.3,35.8,55.2,45.4,36.9,54.2,44.7,36.4,53.2,45.9,37.6,54.5,44.5,36,53.4,44.2,34.7,54,46.3,36.8,56,47.4,38.7,56.3,46.4,37.3,55.8
"Florida","Hamilton County",36.6,26.1,47.6,39.5,28.8,50.5,39.6,29,50.5,39,29.9,48.5,38.8,30.1,47.9,38,29.8,46.5,36.8,28.7,45.2,38.6,30,47.4,38.4,30.5,46.6,39.9,33.1,47,40.1,32.7,47.9
"Florida","Hardee County",35.4,26.9,44.2,37.8,28.7,47.2,36.5,27.3,46.2,35.8,27.3,44.5,35.1,26.6,44,34.7,25.9,43.8,34.8,26.3,43.5,35.2,26.6,44.2,36.9,27.8,46.3,37.8,29.3,46.5,38.6,29.3,48.4
