"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"California","Fresno County",49.1,39.1,59.5,50.6,41.1,60.5,49.6,40.4,59.1,50.3,41.7,59.3,48.6,40.8,56.7,49,40.7,57.5,47.1,38.3,56.3,47.3,38.3,56.6,45.9,37.1,55,47.5,38.5,56.7,46.2,37.7,55
"California","Glenn County",52.5,41.3,64.2,53.9,43.4,64.9,53.1,42.8,63.8,53.4,43.7,63.4,52.4,43.6,61.5,53.5,44.3,63.1,53,43.7,62.5,53.8,44.6,63.3,54,45.5,62.8,54.5,46.2,63.1,54.1,45.1,63.4
"California","Humboldt County",59.8,54.1,65.7,61.4,56.4,66.6,60.4,55,65.8,61.6,56.6,66.7,60.6,56.4,64.9,61.7,57,66.5,60.2,55.5,65,61.5,57,66.2,63.2,59.1,67.6,62.9,59,67,62.3,58.1,66.7
"California","Imperial County",45.3,30.6,60.6,47.6,33.4,62.3,46.1,32.1,60.7,45.8,32.4,59.7,44.5,31.9,57.7,44,31.3,57.2,42.7,29.5,56.5,42.4,29.1,56.2,43.6,30.3,57.3,44,30.8,57.6,43.9,31.1,57.2
"California","Inyo County",60.9,51.5,70.7,61.7,53.1,70.6,60.6,52.4,69.1,61.1,53.5,68.9,59.1,52.3,66.1,59.3,52.3,66.4,57.8,50.5,65.4,57.9,50.9,65.1,57.8,51.3,64.5,59.8,53.4,66.4,58.6,52.5,64.9
"California","Kern County",50.1,39.2,61.4,51.5,41.2,62.2,50.1,40.1,60.3,49.7,40.3,59.4,47.8,39.3,56.7,48.9,40,58.2,47,37.7,56.6,46.2,36.9,55.9,47.5,38.1,57.3,47.7,38.5,57.3,46.9,38.4,55.8
"California","Kings County",47.8,35.6,60.4,49.9,38.4,61.8,49,38.2,60.2,49.1,39.1,59.6,47.3,38.5,56.5,49.4,40.3,58.8,48.5,39,58.3,48.5,39.5,57.8,48.5,39.8,57.4,50.6,42,59.5,49.2,41.2,57.6
"California","Lake County",57.9,48.6,67.6,59.6,51,68.5,58.1,49.6,66.9,58.7,51,66.8,58.7,51.8,65.8,59.1,52,66.4,57.7,50.3,65.4,56.7,50,63.8,58.1,51.4,65,58.5,52.4,64.9,57.3,50.4,64.5
"California","Lassen County",56.9,51.3,62.6,58.8,54.2,63.5,56.9,52.5,61.5,57.6,53.6,61.7,57.6,54.5,60.8,57,54,60.1,55.2,52.2,58.2,57,54.1,60,59.1,56.8,61.5,59.3,57.5,61.2,57.8,55.4,60.3
"California","Los Angeles County",54.1,43.2,65.5,55.4,45.2,65.9,54,44.3,64.1,54.7,45.3,64.5,52.9,44.1,62,53.6,44.8,62.7,52.5,43.4,62,52.4,43.5,61.5,52.8,44.2,61.6,54.1,45.7,62.9,52.9,45.4,60.7
"California","Madera County",50,38.2,62.4,52,40.7,63.8,51.2,40.3,62.6,52.2,41.8,63.1,49.5,40,59.4,51.3,41.2,61.7,49.8,39.3,60.7,49,38.6,59.7,49.3,39.1,59.9,49.9,39.9,60.2,48.6,38.8,58.8
"California","Marin County",74.4,69.3,79.6,75.1,70.7,79.6,74.2,69.9,78.6,75.1,71.3,79,73.4,70.2,76.7,73.8,70.5,77.2,72.8,69.2,76.6,73,69.6,76.5,73.2,70.1,76.4,73.9,71,76.8,72.7,69.1,76.5
"California","Mariposa County",62.7,55.5,70.2,63.9,57.5,70.5,62.7,56.6,69,63.2,57.7,68.9,61.5,57,66.2,62,57.2,66.9,60.5,55.5,65.8,60.4,55.6,65.4,60.8,56.1,65.7,61.6,57.1,66.2,59.5,55.1,64
